"","Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"453","Ocean pout","Atlantic","asmt_catch","Socioeconomic","1969",30102,"29",40,8,0.725,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"454","Ocean pout","Atlantic","recruitment","Population",NA,NA,NA,NA,8,0.5,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"455","Ocean pout","Atlantic","asmt_abundance","Population",NA,NA,NA,NA,8,0.5,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"456","Ocean pout","Atlantic","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.893696635861812,"28",36,8,0.777777777777778,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"457","Ocean pout","Atlantic","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.690917878186582,"36",51,8,0.705882352941177,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"458","Ocean pout","Atlantic","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.902141372525732,"43",51,8,0.843137254901961,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"459","Ocean pout","Atlantic","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.491943241943242,"30",51,8,0.588235294117647,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"460","Ocean pout","Atlantic","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.822191267517174,"41",51,8,0.803921568627451,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"461","Ocean pout","Atlantic","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.173655838745192,"45",51,8,0.882352941176471,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"462","Ocean pout","Atlantic","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.262784222522682,"49",51,8,0.96078431372549,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"463","Ocean pout","Atlantic","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.181713660005475,"49",51,8,0.96078431372549,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"464","Ocean pout","Atlantic","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.160525610083132,"43",51,8,0.843137254901961,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"465","Ocean pout","Atlantic","NRCC_ranking","Management","NRCC_risk_assessment",2.14,"20",43,8,0.454545454545455,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"466","Ocean pout","Atlantic","diet","Biological","all time",12,"4",45,8,0.363636363636364,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"467","Ocean pout","Atlantic","rec_catch","Socioeconomic","mean of 2014 - 2019",429.8,"8",38,8,0.25,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"468","Ocean pout","Atlantic","com_catch_max","Socioeconomic","1987",4838300,"10",54,8,0.277777777777778,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"469","Ocean pout","Atlantic","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",81.3333333333333,"1",53,8,0.0285714285714286,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"470","Ocean pout","Atlantic","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.999808587322812,"28",52,8,0.777777777777778,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"471","Ocean pout","Atlantic","revenue_max","Socioeconomic","1987",1150165.11135543,"7",54,8,0.194444444444444,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"472","Ocean pout","Atlantic","revenue_5yr","Socioeconomic","mean of 2014 - 2019",73.9760113213672,"1",53,8,0.0285714285714286,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"473","Ocean pout","Atlantic","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.999372537191957,"28",52,8,0.777777777777778,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"474","Ocean pout","Atlantic","climate_vulnerability","Population","Hare et al. 2016",3,"3 (dense rank)",52,8,0.75,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"475","Ocean pout","Atlantic","habitat_vulnerability","Habitat","ecodata",3,"3 (dense rank)",17,8,0.75,15.0286683705263,48,55,"Ocean pout - Atlantic","Ocean pout, 15.03"
"476","Pollock","Gulf of Maine / Georges Bank","bbmsy","Population","2019",1.7039999961853,"8",41,7,0.195121951219512,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"477","Pollock","Gulf of Maine / Georges Bank","ffmsy","Socioeconomic","2019",0.140000000596046,"4",36,7,0.111111111111111,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"478","Pollock","Gulf of Maine / Georges Bank","asmt_catch","Socioeconomic","1981",26414,"28",40,7,0.7,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"479","Pollock","Gulf of Maine / Georges Bank","recruitment","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.521227874736972,"13",23,7,0.565217391304348,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"480","Pollock","Gulf of Maine / Georges Bank","asmt_abundance","Population",NA,NA,NA,NA,7,0.5,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"481","Pollock","Gulf of Maine / Georges Bank","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.205515677820287,"9",36,7,0.25,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"482","Pollock","Gulf of Maine / Georges Bank","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.693334970143487,"37",51,7,0.725490196078431,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"483","Pollock","Gulf of Maine / Georges Bank","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.260228036283792,"10",51,7,0.196078431372549,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"484","Pollock","Gulf of Maine / Georges Bank","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.174284417424315,"9",51,7,0.176470588235294,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"485","Pollock","Gulf of Maine / Georges Bank","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.380493117058144,"13",51,7,0.254901960784314,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"486","Pollock","Gulf of Maine / Georges Bank","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.140972765245954,"38",51,7,0.745098039215686,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"487","Pollock","Gulf of Maine / Georges Bank","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0100731665953794,"3",51,7,0.0588235294117647,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"488","Pollock","Gulf of Maine / Georges Bank","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.148336330935252,"44",51,7,0.862745098039216,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"489","Pollock","Gulf of Maine / Georges Bank","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.110243466372193,"35",51,7,0.686274509803922,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"490","Pollock","Gulf of Maine / Georges Bank","NRCC_ranking","Management","NRCC_risk_assessment",2.01,"12",43,7,0.272727272727273,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"491","Pollock","Gulf of Maine / Georges Bank","diet","Biological","all time",13,"3",45,7,0.272727272727273,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"492","Pollock","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","mean of 2014 - 2019",1012478.4,"24",38,7,0.75,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"493","Pollock","Gulf of Maine / Georges Bank","com_catch_max","Socioeconomic","1986",54289900,"26",54,7,0.722222222222222,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"494","Pollock","Gulf of Maine / Georges Bank","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",6665937.2,"23",53,7,0.657142857142857,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"495","Pollock","Gulf of Maine / Georges Bank","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.527144098619611,"11",52,7,0.305555555555556,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"496","Pollock","Gulf of Maine / Georges Bank","revenue_max","Socioeconomic","1987",40186128.7875781,"26",54,7,0.722222222222222,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"497","Pollock","Gulf of Maine / Georges Bank","revenue_5yr","Socioeconomic","mean of 2014 - 2019",6500547.27408901,"25",53,7,0.714285714285714,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"498","Pollock","Gulf of Maine / Georges Bank","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.20320602654796,"7",52,7,0.194444444444444,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"499","Pollock","Gulf of Maine / Georges Bank","climate_vulnerability","Population","Hare et al. 2016",2,"2 (dense rank)",52,7,0.5,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"500","Pollock","Gulf of Maine / Georges Bank","habitat_vulnerability","Habitat","ecodata",2,"2 (dense rank)",17,7,0.5,11.6386603679037,13,55,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.64"
"501","Red hake","Gulf of Maine / Northern Georges Bank","bbmsy","Population","2017",2.01999998092651,"5",41,3,0.121951219512195,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"502","Red hake","Gulf of Maine / Northern Georges Bank","ffmsy","Socioeconomic","2017",0.551999986171722,"20",36,3,0.555555555555556,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"503","Red hake","Gulf of Maine / Northern Georges Bank","asmt_catch","Socioeconomic","1982",2670.00007629395,"5",40,3,0.125,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"504","Red hake","Gulf of Maine / Northern Georges Bank","recruitment","Population",NA,NA,NA,NA,3,0.5,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"505","Red hake","Gulf of Maine / Northern Georges Bank","asmt_abundance","Population",NA,NA,NA,NA,3,0.5,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"506","Red hake","Gulf of Maine / Northern Georges Bank","asmt_biomass","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.179409188511228,"8",36,3,0.222222222222222,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"507","Red hake","Gulf of Maine / Northern Georges Bank","biomass_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.0529870315846066,"3",51,3,0.0588235294117647,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"508","Red hake","Gulf of Maine / Northern Georges Bank","biomass_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.222446546076025,"9",51,3,0.176470588235294,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"509","Red hake","Gulf of Maine / Northern Georges Bank","abundance_fall","Population","magnitude of % change, mean of 2009 - 2019 vs historic",0.335509492685963,"20",51,3,0.392156862745098,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"510","Red hake","Gulf of Maine / Northern Georges Bank","abundance_spring","Population","magnitude of % change, mean of 2010 - 2020 vs historic",0.0742265377223233,"5",51,3,0.0980392156862745,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"511","Red hake","Gulf of Maine / Northern Georges Bank","avg_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.00562680913802724,"1",51,3,0.0196078431372549,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"512","Red hake","Gulf of Maine / Northern Georges Bank","avg_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.0994505203537626,"29",51,3,0.568627450980392,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"513","Red hake","Gulf of Maine / Northern Georges Bank","max_length_fall","Biological","magnitude of % change, mean of 2009 - 2019 vs historic",0.103537563822028,"33",51,3,0.647058823529412,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"514","Red hake","Gulf of Maine / Northern Georges Bank","max_length_spring","Biological","magnitude of % change, mean of 2010 - 2020 vs historic",0.107598978288633,"34",51,3,0.666666666666667,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"515","Red hake","Gulf of Maine / Northern Georges Bank","NRCC_ranking","Management","NRCC_risk_assessment",2.021666667,"13",43,3,0.295454545454545,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"516","Red hake","Gulf of Maine / Northern Georges Bank","diet","Biological","all time",13,"3",45,3,0.272727272727273,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"517","Red hake","Gulf of Maine / Northern Georges Bank","rec_catch","Socioeconomic","mean of 2014 - 2019",323664.4,"23",38,3,0.71875,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"518","Red hake","Gulf of Maine / Northern Georges Bank","com_catch_max","Socioeconomic","1956",10463100,"14",54,3,0.388888888888889,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"519","Red hake","Gulf of Maine / Northern Georges Bank","com_catch_5yr","Socioeconomic","mean of 2014 - 2019",977820,"11",53,3,0.314285714285714,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"520","Red hake","Gulf of Maine / Northern Georges Bank","com_catch_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.694500816627885,"13",52,3,0.361111111111111,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"521","Red hake","Gulf of Maine / Northern Georges Bank","revenue_max","Socioeconomic","1979",3371208.61797934,"12",54,3,0.333333333333333,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"522","Red hake","Gulf of Maine / Northern Georges Bank","revenue_5yr","Socioeconomic","mean of 2014 - 2019",472402.25187042,"10",53,3,0.285714285714286,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"523","Red hake","Gulf of Maine / Northern Georges Bank","revenue_hist","Socioeconomic","magnitude of % change, mean of 2009 - 2019 vs historic",0.474448554375013,"14",52,3,0.388888888888889,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"524","Red hake","Gulf of Maine / Northern Georges Bank","climate_vulnerability","Population","Hare et al. 2016",1,"1 (dense rank)",52,3,0.25,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"525","Red hake","Gulf of Maine / Northern Georges Bank","habitat_vulnerability","Habitat","ecodata",1,"1 (dense rank)",17,3,0.25,8.51133401808617,1,55,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 8.51"
"526","Red hake","Southern Georges Bank / Mid","bbmsy","Population","2017",0.372999995946884,"29",41,3,0.707317073170732,12.4968187071577,23,55,"Red hake - Southern Georges Bank / Mid","Red hake, 12.5"
"527","Red hake","Southern Georges Bank / Mid","ffmsy","Socioeconomic","2017",1.35899996757507,"32",36,3,0.888888888888889,12.4968187071577,23,55,"Red hake - Southern Georges Bank / Mid","Red hake, 12.5"
